PRO01,216118,,FALSE,0/17/2016,,FALSE,Q16P0027,,FALSE,"PROCESADORA NACIONAL DE ALIMENTOS C.A.","PRONACA / R.u.c. 1790319857001","P.O. BOX  17-17-1462","Quito","","","Ecuador","16-053-PDR","* * * Invalid Ship Type * * *",0/17/2016,0/16/2016,0,0/17/2016,"Prepago","CAROLINE",12000,,,FALSE,,FALSE,,FALSE,43,26,0,FALSE,2.0000,,"UNION SPECIAL",0,"VVSS6121050SP - TORNILLO",40100,1.06,1,-2.12,"2016-0048,CLIENTE,SALES",,,,
PRO01,216118,,FALSE,0/17/2016,,FALSE,Q16P0027,,FALSE,"PROCESADORA NACIONAL DE ALIMENTOS C.A.","PRONACA / R.u.c. 1790319857001","P.O. BOX  17-17-1462","Quito","","","Ecuador","16-053-PDR","* * * Invalid Ship Type * * *",0/17/2016,0/16/2016,0,0/17/2016,"Prepago","CAROLINE",12000,,,FALSE,,FALSE,,FALSE,43,27,0,FALSE,2.0000,,"UNION SPECIAL",0,"C10023 - TIRA DE HILO PARA LA COSEDORA",40100,85.95,1,-171.90,"2016-0048,CLIENTE,SALES",,,,
PRO01,216118,,FALSE,0/17/2016,,FALSE,Q16P0027,,FALSE,"PROCESADORA NACIONAL DE ALIMENTOS C.A.","PRONACA / R.u.c. 1790319857001","P.O. BOX  17-17-1462","Quito","","","Ecuador","16-053-PDR","* * * Invalid Ship Type * * *",0/17/2016,0/16/2016,0,0/17/2016,"Prepago","CAROLINE",12000,,,FALSE,,FALSE,,FALSE,43,28,0,FALSE,2.0000,,"UNION SPECIAL",0,"C10048 - PALANCA PARA LA COSEDORA",40100,32.45,1,-64.90,"2016-0048,CLIENTE,SALES",,,,
PRO01,216118,,FALSE,0/17/2016,,FALSE,Q16P0027,,FALSE,"PROCESADORA NACIONAL DE ALIMENTOS C.A.","PRONACA / R.u.c. 1790319857001","P.O. BOX  17-17-1462","Quito","","","Ecuador","16-053-PDR","* * * Invalid Ship Type * * *",0/17/2016,0/16/2016,0,0/17/2016,"Prepago","CAROLINE",12000,,,FALSE,,FALSE,,FALSE,43,29,0,FALSE,2.0000,,"UNION SPECIAL",0,"CSS9151630CP - TORNILLO",40100,2.05,1,-4.10,"2016-0048,CLIENTE,SALES",,,,
PRO01,216118,,FALSE,0/17/2016,,FALSE,Q16P0027,,FALSE,"PROCESADORA NACIONAL DE ALIMENTOS C.A.","PRONACA / R.u.c. 1790319857001","P.O. BOX  17-17-1462","Quito","","","Ecuador","16-053-PDR","* * * Invalid Ship Type * * *",0/17/2016,0/16/2016,0,0/17/2016,"Prepago","CAROLINE",12000,,,FALSE,,FALSE,,FALSE,43,30,0,FALSE,2.0000,,"UNION SPECIAL",0,"CWP0480856SP - ARANDELA",40100,0.53,1,-1.06,"2016-0048,CLIENTE,SALES",,,,
PRO01,216118,,FALSE,0/17/2016,,FALSE,Q16P0027,,FALSE,"PROCESADORA NACIONAL DE ALIMENTOS C.A.","PRONACA / R.u.c. 1790319857001","P.O. BOX  17-17-1462","Quito","","","Ecuador","16-053-PDR","* * * Invalid Ship Type * * *",0/17/2016,0/16/2016,0,0/17/2016,"Prepago","CAROLINE",12000,,,FALSE,,FALSE,,FALSE,43,31,0,FALSE,2.0000,,"UNION SPECIAL",0,"C10023A - GANCHO, HILO  PARA LA COSEDORA",40100,10.34,1,-20.68,"2016-0048,CLIENTE,SALES",,,,
PRO01,216118,,FALSE,0/17/2016,,FALSE,Q16P0027,,FALSE,"PROCESADORA NACIONAL DE ALIMENTOS C.A.","PRONACA / R.u.c. 1790319857001","P.O. BOX  17-17-1462","Quito","","","Ecuador","16-053-PDR","* * * Invalid Ship Type * * *",0/17/2016,0/16/2016,0,0/17/2016,"Prepago","CAROLINE",12000,,,FALSE,,FALSE,,FALSE,43,32,0,FALSE,4.0000,,"UNION SPECIAL",0,"VV22599L - TORNILLO",40100,13.73,1,-54.92,"2016-0048,CLIENTE,SALES",,,,
PRO01,216118,,FALSE,0/17/2016,,FALSE,Q16P0027,,FALSE,"PROCESADORA NACIONAL DE ALIMENTOS C.A.","PRONACA / R.u.c. 1790319857001","P.O. BOX  17-17-1462","Quito","","","Ecuador","16-053-PDR","* * * Invalid Ship Type * * *",0/17/2016,0/16/2016,0,0/17/2016,"Prepago","CAROLINE",12000,,,FALSE,,FALSE,,FALSE,43,33,0,FALSE,2.0000,,"UNION SPECIAL",0,"C10005B - PLANCHA DE AGUJA  PARA LA COSEDORA",40100,95.85,1,-191.70,"2016-0048,CLIENTE,SALES",,,,
PRO01,216118,,FALSE,0/17/2016,,FALSE,Q16P0027,,FALSE,"PROCESADORA NACIONAL DE ALIMENTOS C.A.","PRONACA / R.u.c. 1790319857001","P.O. BOX  17-17-1462","Quito","","","Ecuador","16-053-PDR","* * * Invalid Ship Type * * *",0/17/2016,0/16/2016,0,0/17/2016,"Prepago","CAROLINE",12000,,,FALSE,,FALSE,,FALSE,43,34,0,FALSE,4.0000,,"UNION SPECIAL",0,"CSS9150860SP - TORNILLO",40100,2.06,1,-8.24,"2016-0048,CLIENTE,SALES",,,,
PRO01,216118,,FALSE,0/17/2016,,FALSE,Q16P0027,,FALSE,"PROCESADORA NACIONAL DE ALIMENTOS C.A.","PRONACA / R.u.c. 1790319857001","P.O. BOX  17-17-1462","Quito","","","Ecuador","16-053-PDR","* * * Invalid Ship Type * * *",0/17/2016,0/16/2016,0,0/17/2016,"Prepago","CAROLINE",12000,,,FALSE,,FALSE,,FALSE,43,35,0,FALSE,2.0000,,"UNION SPECIAL",0,"C10024B - PLANCHA DE AGUJA PARA LA COSEDORA",40100,116.52,1,-233.04,"2016-0048,CLIENTE,SALES",,,,
PRO01,216118,,FALSE,0/17/2016,,FALSE,Q16P0027,,FALSE,"PROCESADORA NACIONAL DE ALIMENTOS C.A.","PRONACA / R.u.c. 1790319857001","P.O. BOX  17-17-1462","Quito","","","Ecuador","16-053-PDR","* * * Invalid Ship Type * * *",0/17/2016,0/16/2016,0,0/17/2016,"Prepago","CAROLINE",12000,,,FALSE,,FALSE,,FALSE,43,36,0,FALSE,4.0000,,"UNION SPECIAL",0,"C10047C - PASADOR  PARA LA COSEDORA",40100,8.93,1,-35.73,"2016-0048,CLIENTE,SALES",,,,
PRO01,216118,,FALSE,0/17/2016,,FALSE,Q16P0027,,FALSE,"PROCESADORA NACIONAL DE ALIMENTOS C.A.","PRONACA / R.u.c. 1790319857001","P.O. BOX  17-17-1462","Quito","","","Ecuador","16-053-PDR","* * * Invalid Ship Type * * *",0/17/2016,0/16/2016,0,0/17/2016,"Prepago","CAROLINE",12000,,,FALSE,,FALSE,,FALSE,43,37,0,FALSE,2.0000,,"UNION SPECIAL",0,"CSS8120740SP - TORNILLO DE SUJECION",40100,2.28,1,-4.56,"2016-0048,CLIENTE,SALES",,,,
PRO01,216118,,FALSE,0/17/2016,,FALSE,Q16P0027,,FALSE,"PROCESADORA NACIONAL DE ALIMENTOS C.A.","PRONACA / R.u.c. 1790319857001","P.O. BOX  17-17-1462","Quito","","","Ecuador","16-053-PDR","* * * Invalid Ship Type * * *",0/17/2016,0/16/2016,0,0/17/2016,"Prepago","CAROLINE",12000,,,FALSE,,FALSE,,FALSE,43,38,0,FALSE,1.0000,,"INLAND FREIGHT",0," HASTA DORAL FL",41100,160.00,1,-160.00,"2016-0048,CLIENT,Inland Freight",,,,
PRO01,216118,,FALSE,0/17/2016,,FALSE,Q16P0027,,FALSE,"PROCESADORA NACIONAL DE ALIMENTOS C.A.","PRONACA / R.u.c. 1790319857001","P.O. BOX  17-17-1462","Quito","","","Ecuador","16-053-PDR","* * * Invalid Ship Type * * *",0/17/2016,0/16/2016,0,0/17/2016,"Prepago","CAROLINE",12000,,,FALSE,,FALSE,,FALSE,43,39,0,FALSE,1.0000,,"INLAND FREIGHT",0,,41100,160.00,1,-160.00,"2016-0048,CLIENT,Inland Freight",,,,
PRO01,216118,,FALSE,0/17/2016,,FALSE,Q16P0027,,FALSE,"PROCESADORA NACIONAL DE ALIMENTOS C.A.","PRONACA / R.u.c. 1790319857001","P.O. BOX  17-17-1462","Quito","","","Ecuador","16-053-PDR","* * * Invalid Ship Type * * *",0/17/2016,0/16/2016,0,0/17/2016,"Prepago","CAROLINE",12000,,,FALSE,,FALSE,,FALSE,43,39,0,FALSE,1.0000,,"DOCUMENTACION",0," POR ENVIO AÉREO",42500,105.00,1,-105.00,"2016-0048,CLIENT,Documentation",,,,
PRO01,216118,,FALSE,0/17/2016,,FALSE,Q16P0027,,FALSE,"PROCESADORA NACIONAL DE ALIMENTOS C.A.","PRONACA / R.u.c. 1790319857001","P.O. BOX  17-17-1462","Quito","","","Ecuador","16-053-PDR","* * * Invalid Ship Type * * *",0/17/2016,0/16/2016,0,0/17/2016,"Prepago","CAROLINE",12000,,,FALSE,,FALSE,,FALSE,43,41,0,FALSE,1.0000,,"DOCUMENTACION",0,,42500,105.00,1,-105.00,"2016-0048,CLIENT,Documentation",,,,
PRO01,216118,,FALSE,0/17/2016,,FALSE,Q16P0027,,FALSE,"PROCESADORA NACIONAL DE ALIMENTOS C.A.","PRONACA / R.u.c. 1790319857001","P.O. BOX  17-17-1462","Quito","","","Ecuador","16-053-PDR","* * * Invalid Ship Type * * *",0/17/2016,0/16/2016,0,0/17/2016,"Prepago","CAROLINE",12000,,,FALSE,,FALSE,,FALSE,43,41,0,FALSE,1.0000,,"AIR FREIGHT",0," HASTA GUAYAQUIL - ECUADOR",41300,180.00,1,-180.00,"2016-0048,CLIENT,Air Freight",,,,
PRO01,216118,,FALSE,0/17/2016,,FALSE,Q16P0027,,FALSE,"PROCESADORA NACIONAL DE ALIMENTOS C.A.","PRONACA / R.u.c. 1790319857001","P.O. BOX  17-17-1462","Quito","","","Ecuador","16-053-PDR","* * * Invalid Ship Type * * *",0/17/2016,0/16/2016,0,0/17/2016,"Prepago","CAROLINE",12000,,,FALSE,,FALSE,,FALSE,43,43,0,FALSE,1.0000,,"AIR FREIGHT",0,,41300,180.00,1,-180.00,"2016-0048,CLIENT,Air Freight",,,,
